Date,Discharge,flood runoff,daily runoff,weekly runoff,Flood
25-Mar-05,449,0,0.15,0.52,0
26-Mar-05,284,0,0.09,0.59,0
27-Mar-05,0,0,0,0.59,0
28-Mar-05,83,0,0.03,0.59,0
29-Mar-05,0,0,0,0.57,0
30-Mar-05,0,0,0,0.44,0
31-Mar-05,0,0,0,0.27,0
1-Apr-05,0,0,0,0.12,0
2-Apr-05,0,0,0,0.03,0
3-Apr-05,0,0,0,0.03,0
4-Apr-05,0,0,0,0,0
5-Apr-05,0,0,0,0,0
6-Apr-05,0,0,0,0,0
7-Apr-05,0,0,0,0,0
8-Apr-05,0,0,0,0,0
9-Apr-05,0,0,0,0,0
10-Apr-05,0,0,0,0,0
11-Apr-05,0,0,0,0,0
12-Apr-05,0,0,0,0,0
13-Apr-05,0,0,0,0,0
14-Apr-05,0,0,0,0,0
15-Apr-05,0,0,0,0,0
16-Apr-05,0,0,0,0,0
17-Apr-05,0,0,0,0,0
18-Apr-05,0,0,0,0,0
19-Apr-05,0,0,0,0,0
20-Apr-05,0,0,0,0,0
21-Apr-05,0,0,0,0,0
22-Apr-05,0,0,0,0,0
23-Apr-05,0,0,0,0,0
24-Apr-05,0,0,0,0,0
25-Apr-05,0,0,0,0,0
26-Apr-05,0,0,0,0,0
27-Apr-05,0,0,0,0,0
28-Apr-05,0,0,0,0,0
29-Apr-05,0,0,0,0,0
30-Apr-05,1717,0,0.57,0.57,0
1-May-05,3755,0,1.25,1.82,0
2-May-05,4812,0,1.6,3.42,0
3-May-05,5711,0,1.9,5.33,0
4-May-05,4693,0,1.56,6.89,0
5-May-05,2996,0,1,7.89,0
6-May-05,3029,0,1.01,8.9,0
7-May-05,2487,0,0.83,9.15,0
8-May-05,2178,0,0.73,8.63,0
9-May-05,3142,0,1.05,8.07,0
10-May-05,3189,0,1.06,7.23,0
11-May-05,3588,0,1.19,6.86,0
12-May-05,4557,0,1.52,7.38,0
13-May-05,3416,0,1.14,7.51,0
14-May-05,2300,0,0.77,7.45,0
15-May-05,1581,0,0.53,7.25,0
16-May-05,717,0,0.24,6.44,0
17-May-05,709,0,0.24,5.62,0
18-May-05,645,0,0.21,4.64,0
19-May-05,858,0,0.29,3.41,0
20-May-05,1085,0,0.36,2.63,0
21-May-05,571,0,0.19,2.05,0
22-May-05,571,0,0.19,1.72,0
23-May-05,949,0,0.32,1.79,0
24-May-05,570,0,0.19,1.75,0
25-May-05,177,0,0.06,1.59,0
26-May-05,51,0,0.02,1.32,0
27-May-05,1695,0,0.56,1.53,0
28-May-05,2435,0,0.81,2.15,0
29-May-05,2463,0,0.82,2.78,0
30-May-05,2776,0,0.92,3.39,0
31-May-05,1037,0,0.35,3.54,0
1-Jun-05,105,0,0.03,3.52,0
2-Jun-05,275,0,0.09,3.59,0
3-Jun-05,0,0,0,3.03,0
4-Jun-05,0,0,0,2.22,0
5-Jun-05,0,0,0,1.4,0
6-Jun-05,292,0,0.1,0.57,0
7-Jun-05,174,0,0.06,0.28,0
8-Jun-05,0,0,0,0.25,0
9-Jun-05,0,0,0,0.16,0
10-Jun-05,0,0,0,0.16,0
11-Jun-05,0,0,0,0.16,0
12-Jun-05,0,0,0,0.16,0
13-Jun-05,94,0,0.03,0.09,0
14-Jun-05,651,0,0.22,0.25,0
15-Jun-05,699,0,0.23,0.48,0
16-Jun-05,600,0,0.2,0.68,0
17-Jun-05,0,0,0,0.68,0
18-Jun-05,0,0,0,0.68,0
19-Jun-05,0,0,0,0.68,0
20-Jun-05,0,0,0,0.65,0
21-Jun-05,0,0,0,0.43,0
22-Jun-05,0,0,0,0.2,0
23-Jun-05,0,0,0,0,0
24-Jun-05,0,0,0,0,0
25-Jun-05,742,0,0.25,0.25,0
26-Jun-05,2410,0,0.8,1.05,0
27-Jun-05,3191,0,1.06,2.11,0
28-Jun-05,4401,0,1.47,3.58,0
29-Jun-05,3036,0,1.01,4.59,0
30-Jun-05,2163,0,0.72,5.31,0
1-Jul-05,814,0,0.27,5.58,0
2-Jul-05,814,0,0.27,5.6,0
3-Jul-05,1166,0,0.39,5.19,0
4-Jul-05,453,0,0.15,4.28,0
5-Jul-05,957,0,0.32,3.13,0
6-Jul-05,738,0,0.25,2.37,0
7-Jul-05,166,0,0.06,1.7,0
8-Jul-05,227,0,0.08,1.51,0
9-Jul-05,259,0,0.09,1.32,0
10-Jul-05,532,0,0.18,1.11,0
11-Jul-05,1100,0,0.37,1.33,0
12-Jul-05,1100,0,0.37,1.37,0
13-Jul-05,2635,0,0.88,2,0
14-Jul-05,2387,0,0.79,2.74,0
15-Jul-05,2349,0,0.78,3.45,0
16-Jul-05,2312,0,0.77,4.13,0
17-Jul-05,0,0,0,3.96,0
18-Jul-05,0,0,0,3.59,0
19-Jul-05,0,0,0,3.22,0
20-Jul-05,0,0,0,2.35,0
21-Jul-05,0,0,0,1.55,0
22-Jul-05,386,0,0.13,0.9,0
23-Jul-05,1752,0,0.58,0.71,0
24-Jul-05,2347,0,0.78,1.49,0
25-Jul-05,1344,0,0.45,1.94,0
26-Jul-05,2090,0,0.7,2.64,0
27-Jul-05,2104,0,0.7,3.34,0
28-Jul-05,1889,0,0.63,3.97,0
29-Jul-05,2845,0,0.95,4.79,0
30-Jul-05,2383,0,0.79,5,0
31-Jul-05,2384,0,0.79,5.01,0
1-Aug-05,4737,0,1.58,6.14,0
2-Aug-05,5853,0,1.95,7.39,0
3-Aug-05,6149,0,2.05,8.74,0
4-Aug-05,6336,0,2.11,10.22,0
5-Aug-05,5652,0,1.88,11.15,0
6-Aug-05,5634,0,1.88,12.24,0
7-Aug-05,7047,0,2.35,13.79,0
8-Aug-05,7928,0,2.64,14.85,0
9-Aug-05,9944,0,3.31,16.21,0
10-Aug-05,11587,0.22,3.86,18.02,0.1
11-Aug-05,12533,0.76,4.17,20.09,0.3
12-Aug-05,11143,0.84,3.71,21.92,0.3
13-Aug-05,10780,0,3.59,23.63,0
14-Aug-05,9724,0,3.24,24.52,0
15-Aug-05,8686,0,2.89,24.77,0
16-Aug-05,7534,0,2.51,23.97,0
17-Aug-05,5861,0,1.95,22.06,0
18-Aug-05,5133,0,1.71,19.6,0
19-Aug-05,3797,0,1.26,17.15,0
20-Aug-05,6187,0,2.06,15.62,0
21-Aug-05,8926,0,2.97,15.36,0
22-Aug-05,10241,0,3.41,15.88,0
23-Aug-05,11685,1.1,3.89,17.26,0.4
24-Aug-05,12636,1.67,4.21,19.51,0.6
25-Aug-05,12112,2.07,4.03,21.84,0.8
26-Aug-05,11698,2.33,3.9,24.47,0.9
27-Aug-05,8710,0,2.9,25.31,0
28-Aug-05,7004,0,2.33,24.67,0
29-Aug-05,4951,0,1.65,22.91,0
30-Aug-05,4138,0,1.38,20.39,0
31-Aug-05,2983,0,0.99,17.18,0
1-Sep-05,2032,0,0.68,13.82,0
2-Sep-05,1764,0,0.59,10.52,0
3-Sep-05,2612,0,0.87,8.49,0
4-Sep-05,3937,0,1.31,7.46,0
5-Sep-05,4581,0,1.53,7.34,0
6-Sep-05,6348,0,2.11,8.08,0
7-Sep-05,6208,0,2.07,9.15,0
8-Sep-05,10826,0,3.6,12.08,0
9-Sep-05,13814,3.29,4.6,16.09,1.2
10-Sep-05,11793,3.36,3.93,19.15,1.2
11-Sep-05,11793,3.12,3.93,21.76,1.2
12-Sep-05,9624,0,3.2,23.44,0
13-Sep-05,8352,0,2.78,24.11,0
14-Sep-05,11283,3.16,3.76,25.8,1.2
15-Sep-05,10862,0,3.62,25.81,0
16-Sep-05,11615,3.39,3.87,25.08,1.3
17-Sep-05,11899,3.72,3.96,25.12,1.4
18-Sep-05,12092,4.11,4.03,25.22,1.5
19-Sep-05,10180,0,3.39,25.4,0
20-Sep-05,7496,0,2.5,25.12,0
21-Sep-05,10342,0,3.44,24.8,0
22-Sep-05,13660,5.03,4.55,25.73,1.9
23-Sep-05,15818,6.4,5.27,27.13,2.4
24-Sep-05,17065,7.88,5.68,28.85,2.9
25-Sep-05,16050,9.19,5.34,30.17,3.4
26-Sep-05,12772,9.55,4.25,31.03,3.5
27-Sep-05,14297,10.67,4.76,33.3,3.9
28-Sep-05,13054,11.39,4.35,34.2,4.2
29-Sep-05,12465,11.9,4.15,33.8,4.4
30-Sep-05,11862,12.22,3.95,32.49,4.5
1-Oct-05,10407,0,3.47,30.27,0
2-Oct-05,11283,12.34,3.76,28.68,4.6
3-Oct-05,9798,0,3.26,27.69,0
4-Oct-05,8564,0,2.85,25.78,0
5-Oct-05,7140,0,2.38,23.81,0
6-Oct-05,5581,0,1.86,21.52,0
7-Oct-05,6141,0,2.04,19.62,0
8-Oct-05,6762,0,2.25,18.4,0
9-Oct-05,6018,0,2,16.65,0
10-Oct-05,6712,0,2.23,15.62,0
11-Oct-05,6840,0,2.28,15.05,0
12-Oct-05,6612,0,2.2,14.87,0
13-Oct-05,7211,0,2.4,15.42,0
14-Oct-05,6928,0,2.31,15.68,0
15-Oct-05,7371,0,2.45,15.88,0
16-Oct-05,8444,0,2.81,16.69,0
17-Oct-05,9677,0,3.22,17.68,0
18-Oct-05,10349,0,3.45,18.84,0
19-Oct-05,10268,0,3.42,20.06,0
20-Oct-05,9166,0,3.05,20.71,0
21-Oct-05,9700,0,3.23,21.64,0
22-Oct-05,9555,0,3.18,22.36,0
23-Oct-05,9401,0,3.13,22.68,0
24-Oct-05,9654,0,3.21,22.67,0
25-Oct-05,8786,0,2.93,22.15,0
26-Oct-05,8887,0,2.96,21.69,0
27-Oct-05,8861,0,2.95,21.59,0
28-Oct-05,7851,0,2.61,20.98,0
29-Oct-05,7851,0,2.61,20.41,0
30-Oct-05,8146,0,2.71,19.99,0
31-Oct-05,9664,0,3.22,19.99,0
1-Nov-05,10847,0,3.61,20.68,0
2-Nov-05,11217,0.1,3.74,21.46,0
3-Nov-05,10791,0,3.59,22.1,0
4-Nov-05,9966,0,3.32,22.8,0
5-Nov-05,9989,0,3.33,23.51,0
6-Nov-05,8480,0,2.82,23.63,0
7-Nov-05,8036,0,2.68,23.08,0
8-Nov-05,7785,0,2.59,22.06,0
9-Nov-05,7253,0,2.42,20.74,0
10-Nov-05,6510,0,2.17,19.32,0
11-Nov-05,6803,0,2.27,18.27,0
12-Nov-05,6702,0,2.23,17.17,0
13-Nov-05,7029,0,2.34,16.69,0
14-Nov-05,7766,0,2.59,16.6,0
15-Nov-05,7395,0,2.46,16.47,0
16-Nov-05,7057,0,2.35,16.4,0
17-Nov-05,7079,0,2.36,16.59,0
18-Nov-05,6642,0,2.21,16.54,0
19-Nov-05,5471,0,1.82,16.13,0
20-Nov-05,5119,0,1.7,15.49,0
21-Nov-05,4491,0,1.5,14.4,0
22-Nov-05,3277,0,1.09,13.03,0
23-Nov-05,3407,0,1.13,11.82,0
24-Nov-05,3294,0,1.1,10.56,0
25-Nov-05,3242,0,1.08,9.42,0
26-Nov-05,3731,0,1.24,8.84,0
27-Nov-05,4374,0,1.46,8.6,0
28-Nov-05,3950,0,1.32,8.42,0
29-Nov-05,3301,0,1.1,8.42,0
30-Nov-05,3267,0,1.09,8.38,0
1-Dec-05,2591,0,0.86,8.14,0
2-Dec-05,2529,0,0.84,7.91,0
3-Dec-05,2237,0,0.74,7.41,0
4-Dec-05,1761,0,0.59,6.54,0
5-Dec-05,1501,0,0.5,5.72,0
6-Dec-05,1786,0,0.59,5.22,0
7-Dec-05,2338,0,0.78,4.91,0
8-Dec-05,2821,0,0.94,4.99,0
9-Dec-05,2821,0,0.94,5.08,0
10-Dec-05,2681,0,0.89,5.23,0
11-Dec-05,2520,0,0.84,5.48,0
12-Dec-05,2008,0,0.67,5.65,0
13-Dec-05,1451,0,0.48,5.54,0
14-Dec-05,1353,0,0.45,5.21,0
15-Dec-05,1509,0,0.5,4.78,0
16-Dec-05,1275,0,0.42,4.26,0
17-Dec-05,1205,0,0.4,3.77,0
18-Dec-05,717,0,0.24,3.17,0
19-Dec-05,81,0,0.03,2.53,0
20-Dec-05,275,0,0.09,2.14,0
21-Dec-05,311,0,0.1,1.79,0
22-Dec-05,447,0,0.15,1.44,0
23-Dec-05,235,0,0.08,1.09,0
24-Dec-05,371,0,0.12,0.81,0
25-Dec-05,655,0,0.22,0.79,0
26-Dec-05,1384,0,0.46,1.23,0
27-Dec-05,1887,0,0.63,1.76,0
28-Dec-05,1855,0,0.62,2.28,0
29-Dec-05,2312,0,0.77,2.9,0
30-Dec-05,1867,0,0.62,3.44,0
31-Dec-05,2050,0,0.68,4,0
1-Jan-06,2358,0,0.79,4.57,0
2-Jan-06,1987,0,0.66,4.77,0
3-Jan-06,2200,0,0.73,4.87,0
4-Jan-06,1987,0,0.66,4.92,0
5-Jan-06,2109,0,0.7,4.85,0
6-Jan-06,1616,0,0.54,4.76,0
7-Jan-06,1370,0,0.46,4.54,0
8-Jan-06,1215,0,0.4,4.16,0
9-Jan-06,520,0,0.17,3.67,0
10-Jan-06,701,0,0.23,3.17,0
11-Jan-06,0,0,0,2.51,0
12-Jan-06,0,0,0,1.81,0
13-Jan-06,0,0,0,1.27,0
14-Jan-06,0,0,0,0.81,0
15-Jan-06,0,0,0,0.41,0
16-Jan-06,0,0,0,0.23,0
17-Jan-06,0,0,0,0,0
18-Jan-06,0,0,0,0,0
19-Jan-06,0,0,0,0,0
20-Jan-06,0,0,0,0,0
21-Jan-06,376,0,0.13,0.13,0
22-Jan-06,0,0,0,0.13,0
23-Jan-06,315,0,0.1,0.23,0
24-Jan-06,0,0,0,0.23,0
25-Jan-06,0,0,0,0.23,0
26-Jan-06,0,0,0,0.23,0
27-Jan-06,0,0,0,0.23,0
28-Jan-06,0,0,0,0.1,0
29-Jan-06,942,0,0.31,0.42,0
30-Jan-06,677,0,0.23,0.54,0
31-Jan-06,453,0,0.15,0.69,0
1-Feb-06,283,0,0.09,0.78,0
2-Feb-06,0,0,0,0.78,0
3-Feb-06,0,0,0,0.78,0
4-Feb-06,0,0,0,0.78,0
5-Feb-06,0,0,0,0.47,0
6-Feb-06,96,0,0.03,0.28,0
7-Feb-06,564,0,0.19,0.31,0
8-Feb-06,572,0,0.19,0.41,0
9-Feb-06,442,0,0.15,0.56,0
10-Feb-06,0,0,0,0.56,0
11-Feb-06,0,0,0,0.56,0
12-Feb-06,239,0,0.08,0.64,0
13-Feb-06,937,0,0.31,0.92,0
14-Feb-06,1427,0,0.48,1.2,0
15-Feb-06,1549,0,0.52,1.53,0
16-Feb-06,1602,0,0.53,1.92,0
17-Feb-06,1595,0,0.53,2.45,0
18-Feb-06,771,0,0.26,2.7,0
19-Feb-06,812,0,0.27,2.89,0
20-Feb-06,763,0,0.25,2.84,0
21-Feb-06,0,0,0,2.36,0
22-Feb-06,254,0,0.08,1.93,0
23-Feb-06,522,0,0.17,1.57,0
24-Feb-06,372,0,0.12,1.16,0
25-Feb-06,824,0,0.27,1.18,0
26-Feb-06,1041,0,0.35,1.26,0
27-Feb-06,942,0,0.31,1.32,0
28-Feb-06,886,0,0.3,1.61,0
1-Mar-06,1197,0,0.4,1.93,0
2-Mar-06,1240,0,0.41,2.16,0
3-Mar-06,721,0,0.24,2.28,0
4-Mar-06,794,0,0.26,2.27,0
5-Mar-06,822,0,0.27,2.2,0
6-Mar-06,654,0,0.22,2.1,0
7-Mar-06,1097,0,0.37,2.17,0
8-Mar-06,1248,0,0.42,2.19,0
9-Mar-06,847,0,0.28,2.06,0
10-Mar-06,1312,0,0.44,2.26,0
11-Mar-06,1410,0,0.47,2.46,0
12-Mar-06,980,0,0.33,2.51,0
13-Mar-06,983,0,0.33,2.62,0
14-Mar-06,227,0,0.08,2.33,0
15-Mar-06,232,0,0.08,1.99,0
16-Mar-06,454,0,0.15,1.86,0
17-Mar-06,459,0,0.15,1.58,0
18-Mar-06,454,0,0.15,1.26,0
19-Mar-06,1162,0,0.39,1.32,0
20-Mar-06,699,0,0.23,1.23,0
21-Mar-06,706,0,0.23,1.39,0
22-Mar-06,1142,0,0.38,1.69,0
23-Mar-06,500,0,0.17,1.71,0
24-Mar-06,954,0,0.32,1.87,0
25-Mar-06,863,0,0.29,2.01,0
26-Mar-06,167,0,0.06,1.68,0
27-Mar-06,147,0,0.05,1.49,0
28-Mar-06,0,0,0,1.26,0
29-Mar-06,0,0,0,0.88,0
30-Mar-06,739,0,0.25,0.96,0
31-Mar-06,791,0,0.26,0.9,0
1-Apr-06,1298,0,0.43,1.05,0
2-Apr-06,1738,0,0.58,1.57,0
3-Apr-06,1311,0,0.44,1.96,0
4-Apr-06,1117,0,0.37,2.33,0
5-Apr-06,807,0,0.27,2.6,0
6-Apr-06,648,0,0.22,2.57,0
7-Apr-06,870,0,0.29,2.59,0
8-Apr-06,997,0,0.33,2.49,0
9-Apr-06,956,0,0.32,2.23,0
10-Apr-06,739,0,0.25,2.04,0
11-Apr-06,1038,0,0.35,2.02,0
12-Apr-06,1047,0,0.35,2.1,0
13-Apr-06,664,0,0.22,2.1,0
14-Apr-06,691,0,0.23,2.04,0
15-Apr-06,126,0,0.04,1.75,0
16-Apr-06,861,0,0.29,1.72,0
17-Apr-06,888,0,0.3,1.77,0
18-Apr-06,1807,0,0.6,2.03,0
19-Apr-06,2895,0,0.96,2.64,0
20-Apr-06,2261,0,0.75,3.17,0
21-Apr-06,3181,0,1.06,4,0
22-Apr-06,2749,0,0.92,4.88,0
23-Apr-06,1142,0,0.38,4.97,0
24-Apr-06,558,0,0.19,4.86,0
25-Apr-06,1180,0,0.39,4.65,0
26-Apr-06,959,0,0.32,4.01,0
27-Apr-06,1139,0,0.38,3.63,0
28-Apr-06,1216,0,0.4,2.98,0
29-Apr-06,1178,0,0.39,2.45,0
30-Apr-06,866,0,0.29,2.36,0
1-May-06,792,0,0.26,2.44,0
2-May-06,1037,0,0.35,2.39,0
3-May-06,12,0,0,2.08,0
4-May-06,5,0,0,1.7,0
5-May-06,0,0,0,1.3,0
6-May-06,0,0,0,0.9,0
7-May-06,0,0,0,0.61,0
8-May-06,0,0,0,0.35,0
9-May-06,0,0,0,0.01,0
10-May-06,0,0,0,0,0
11-May-06,0,0,0,0,0
12-May-06,3,0,0,0,0
13-May-06,0,0,0,0,0
14-May-06,402,0,0.13,0.13,0
15-May-06,482,0,0.16,0.3,0
16-May-06,609,0,0.2,0.5,0
17-May-06,2073,0,0.69,1.19,0
18-May-06,2587,0,0.86,2.05,0
19-May-06,2932,0,0.98,3.03,0
20-May-06,4496,0,1.5,4.52,0
21-May-06,4209,0,1.4,5.79,0
22-May-06,3640,0,1.21,6.84,0
23-May-06,3769,0,1.26,7.89,0
24-May-06,2419,0,0.81,8.01,0
25-May-06,2419,0,0.81,7.95,0
26-May-06,2017,0,0.67,7.65,0
27-May-06,1535,0,0.51,6.66,0
28-May-06,1123,0,0.37,5.63,0
29-May-06,1009,0,0.34,4.76,0
30-May-06,752,0,0.25,3.75,0
31-May-06,618,0,0.21,3.15,0
1-Jun-06,219,0,0.07,2.42,0
2-Jun-06,237,0,0.08,1.83,0
3-Jun-06,238,0,0.08,1.4,0
4-Jun-06,0,0,0,1.02,0
5-Jun-06,412,0,0.14,0.82,0
6-Jun-06,723,0,0.24,0.82,0
7-Jun-06,682,0,0.23,0.84,0
8-Jun-06,1432,0,0.48,1.24,0
9-Jun-06,1733,0,0.58,1.74,0
10-Jun-06,1842,0,0.61,2.27,0
11-Jun-06,1950,0,0.65,2.92,0
12-Jun-06,1657,0,0.55,3.34,0
13-Jun-06,563,0,0.19,3.28,0
14-Jun-06,80,0,0.03,3.08,0
15-Jun-06,0,0,0,2.61,0
16-Jun-06,0,0,0,2.03,0
17-Jun-06,0,0,0,1.42,0
18-Jun-06,0,0,0,0.77,0
19-Jun-06,0,0,0,0.21,0
20-Jun-06,324,0,0.11,0.13,0
21-Jun-06,938,0,0.31,0.42,0
22-Jun-06,1559,0,0.52,0.94,0
23-Jun-06,1075,0,0.36,1.3,0
24-Jun-06,535,0,0.18,1.48,0
25-Jun-06,745,0,0.25,1.72,0
26-Jun-06,93,0,0.03,1.75,0
27-Jun-06,2790,0,0.93,2.58,0
28-Jun-06,3952,0,1.32,3.58,0
29-Jun-06,4437,0,1.48,4.54,0
30-Jun-06,5072,0,1.69,5.87,0
1-Jul-06,3837,0,1.28,6.97,0
2-Jul-06,3543,0,1.18,7.9,0
3-Jul-06,3321,0,1.11,8.97,0
4-Jul-06,2905,0,0.97,9.01,0
5-Jul-06,2690,0,0.9,8.59,0
6-Jul-06,2490,0,0.83,7.94,0
7-Jul-06,1908,0,0.64,6.89,0
8-Jul-06,2432,0,0.81,6.42,0
9-Jul-06,1039,0,0.35,5.59,0
10-Jul-06,585,0,0.19,4.68,0
11-Jul-06,680,0,0.23,3.94,0
12-Jul-06,680,0,0.23,3.27,0
13-Jul-06,2628,0,0.88,3.31,0
14-Jul-06,2654,0,0.88,3.56,0
15-Jul-06,3010,0,1,3.75,0
16-Jul-06,2787,0,0.93,4.34,0
17-Jul-06,1183,0,0.39,4.54,0
18-Jul-06,825,0,0.27,4.58,0
19-Jul-06,502,0,0.17,4.52,0
20-Jul-06,350,0,0.12,3.77,0
21-Jul-06,1773,0,0.59,3.47,0
22-Jul-06,2681,0,0.89,3.36,0
23-Jul-06,2810,0,0.94,3.37,0
24-Jul-06,3452,0,1.15,4.13,0
25-Jul-06,3090,0,1.03,4.88,0
26-Jul-06,2704,0,0.9,5.61,0
27-Jul-06,1877,0,0.62,6.12,0
28-Jul-06,1389,0,0.46,5.99,0
29-Jul-06,758,0,0.25,5.35,0
30-Jul-06,445,0,0.15,4.57,0
31-Jul-06,580,0,0.19,3.61,0
1-Aug-06,185,0,0.06,2.64,0
2-Aug-06,823,0,0.27,2.02,0
3-Aug-06,1617,0,0.54,1.93,0
4-Aug-06,1780,0,0.59,2.06,0
5-Aug-06,3692,0,1.23,3.04,0
6-Aug-06,4969,0,1.65,4.54,0
7-Aug-06,7075,0,2.36,6.71,0
8-Aug-06,8552,0,2.85,9.49,0
9-Aug-06,8749,0,2.91,12.13,0
10-Aug-06,9676,0,3.22,14.82,0
11-Aug-06,9172,0,3.05,17.28,0
12-Aug-06,9645,0,3.21,19.26,0
13-Aug-06,9302,0,3.1,20.7,0
14-Aug-06,9190,0,3.06,21.41,0
15-Aug-06,9773,0,3.25,21.81,0
16-Aug-06,9725,0,3.24,22.14,0
17-Aug-06,10407,0,3.47,22.38,0
18-Aug-06,10189,0,3.39,22.72,0
19-Aug-06,10287,0,3.43,22.93,0
20-Aug-06,10245,0,3.41,23.25,0
21-Aug-06,9130,0,3.04,23.23,0
22-Aug-06,9130,0,3.04,23.01,0
23-Aug-06,7576,0,2.52,22.3,0
24-Aug-06,5196,0,1.73,20.56,0
25-Aug-06,2639,0,0.88,18.05,0
26-Aug-06,3506,0,1.17,15.79,0
27-Aug-06,3318,0,1.1,13.48,0
28-Aug-06,3288,0,1.09,11.54,0
29-Aug-06,4444,0,1.48,9.98,0
30-Aug-06,3165,0,1.05,8.51,0
31-Aug-06,1484,0,0.49,7.27,0
1-Sep-06,735,0,0.24,6.64,0
2-Sep-06,485,0,0.16,5.63,0
3-Sep-06,456,0,0.15,4.68,0
4-Sep-06,313,0,0.1,3.69,0
5-Sep-06,892,0,0.3,2.51,0
6-Sep-06,1037,0,0.35,1.8,0
7-Sep-06,1095,0,0.36,1.67,0
8-Sep-06,1405,0,0.47,1.89,0
9-Sep-06,1883,0,0.63,2.36,0
10-Sep-06,2496,0,0.83,3.04,0
11-Sep-06,2071,0,0.69,3.62,0
12-Sep-06,1334,0,0.44,3.77,0
13-Sep-06,960,0,0.32,3.74,0
14-Sep-06,1480,0,0.49,3.87,0
15-Sep-06,2564,0,0.85,4.26,0
16-Sep-06,4154,0,1.38,5.01,0
17-Sep-06,5728,0,1.91,6.09,0
18-Sep-06,5455,0,1.82,7.22,0
19-Sep-06,4964,0,1.65,8.43,0
20-Sep-06,6696,0,2.23,10.34,0
21-Sep-06,6488,0,2.16,12,0
22-Sep-06,8721,0,2.9,14.05,0
23-Sep-06,8959,0,2.98,15.65,0
24-Sep-06,7860,0,2.62,16.36,0
25-Sep-06,8020,0,2.67,17.22,0
26-Sep-06,7313,0,2.44,18,0
27-Sep-06,9345,0,3.11,18.88,0
28-Sep-06,9907,0,3.3,20.02,0
29-Sep-06,9638,0,3.21,20.33,0
30-Sep-06,7789,0,2.59,19.94,0
1-Oct-06,5557,0,1.85,19.17,0
2-Oct-06,5627,0,1.87,18.37,0
3-Oct-06,4590,0,1.53,17.47,0
4-Oct-06,4072,0,1.36,15.71,0
5-Oct-06,3633,0,1.21,13.62,0
6-Oct-06,3941,0,1.31,11.72,0
7-Oct-06,3737,0,1.24,10.37,0
8-Oct-06,4118,0,1.37,9.9,0
9-Oct-06,4118,0,1.37,9.39,0
10-Oct-06,3075,0,1.02,8.89,0
11-Oct-06,3712,0,1.24,8.77,0
12-Oct-06,4918,0,1.64,9.2,0
13-Oct-06,5218,0,1.74,9.62,0
14-Oct-06,5744,0,1.91,10.29,0
15-Oct-06,5750,0,1.91,10.83,0
16-Oct-06,5381,0,1.79,11.25,0
17-Oct-06,5853,0,1.95,12.18,0
18-Oct-06,6222,0,2.07,13.01,0
19-Oct-06,6116,0,2.04,13.41,0
20-Oct-06,5457,0,1.82,13.49,0
21-Oct-06,5044,0,1.68,13.26,0
22-Oct-06,4595,0,1.53,12.88,0
23-Oct-06,4352,0,1.45,12.53,0
24-Oct-06,4258,0,1.42,12,0
25-Oct-06,4023,0,1.34,11.27,0
26-Oct-06,3665,0,1.22,10.45,0
27-Oct-06,3991,0,1.33,9.97,0
28-Oct-06,3164,0,1.05,9.34,0
29-Oct-06,3503,0,1.17,8.98,0
30-Oct-06,3966,0,1.32,8.85,0
31-Oct-06,5307,0,1.77,9.2,0
1-Nov-06,5987,0,1.99,9.85,0
2-Nov-06,6533,0,2.18,10.81,0
3-Nov-06,7604,0,2.53,12.01,0
4-Nov-06,6709,0,2.23,13.19,0
5-Nov-06,7863,0,2.62,14.64,0
6-Nov-06,7181,0,2.39,15.71,0
7-Nov-06,6309,0,2.1,16.04,0
8-Nov-06,6383,0,2.13,16.18,0
9-Nov-06,6431,0,2.14,16.14,0
10-Nov-06,5890,0,1.96,15.57,0
11-Nov-06,5998,0,2,15.34,0
12-Nov-06,5818,0,1.94,14.65,0
13-Nov-06,5168,0,1.72,13.98,0
14-Nov-06,5212,0,1.74,13.62,0
15-Nov-06,4752,0,1.58,13.08,0
16-Nov-06,3655,0,1.22,12.15,0
17-Nov-06,3007,0,1,11.19,0
18-Nov-06,2879,0,0.96,10.15,0
19-Nov-06,3209,0,1.07,9.28,0
20-Nov-06,3169,0,1.06,8.62,0
21-Nov-06,3145,0,1.05,7.93,0
22-Nov-06,2886,0,0.96,7.31,0
23-Nov-06,2699,0,0.9,6.99,0
24-Nov-06,2923,0,0.97,6.96,0
25-Nov-06,2792,0,0.93,6.93,0
26-Nov-06,2792,0,0.93,6.79,0
27-Nov-06,2801,0,0.93,6.67,0
28-Nov-06,2358,0,0.79,6.41,0
29-Nov-06,3146,0,1.05,6.5,0
30-Nov-06,2378,0,0.79,6.39,0
1-Dec-06,2009,0,0.67,6.08,0
2-Dec-06,2395,0,0.8,5.95,0
3-Dec-06,1658,0,0.55,5.58,0
4-Dec-06,2406,0,0.8,5.44,0
5-Dec-06,2948,0,0.98,5.64,0
6-Dec-06,2727,0,0.91,5.5,0
7-Dec-06,3329,0,1.11,5.82,0
8-Dec-06,3988,0,1.33,6.48,0
9-Dec-06,3341,0,1.11,6.79,0
10-Dec-06,3182,0,1.06,7.3,0
11-Dec-06,2395,0,0.8,7.3,0
12-Dec-06,1393,0,0.46,6.78,0
13-Dec-06,1317,0,0.44,6.31,0
14-Dec-06,1091,0,0.36,5.56,0
15-Dec-06,793,0,0.26,4.5,0
